date,close
6/28/2011,0.030038286
6/29/2011,0
6/30/2011,0
7/1/2011,0
7/2/2011,0.042351373
7/3/2011,0.082056318
7/4/2011,0
7/5/2011,0
7/6/2011,0
7/7/2011,0
7/8/2011,0
7/9/2011,0.669223754
7/10/2011,0
7/11/2011,0
7/12/2011,12.24954573
7/13/2011,0
7/14/2011,0
7/15/2011,0
7/16/2011,12.01725414
7/17/2011,0.257055469
7/18/2011,0.07279707
7/19/2011,0
7/20/2011,2.685135266
7/21/2011,0.22949552
7/22/2011,0
7/23/2011,0
7/24/2011,3.806874677
7/25/2011,0
7/26/2011,3.827241828
7/27/2011,0
7/28/2011,0
7/29/2011,0
7/30/2011,0.047375356
7/31/2011,0
8/1/2011,0
8/2/2011,0.157120309
8/3/2011,0
8/4/2011,0
8/5/2011,0
8/6/2011,0
8/7/2011,0
8/8/2011,0
8/9/2011,0
8/10/2011,10.787604
8/11/2011,9.420221646
8/12/2011,0
8/13/2011,0
8/14/2011,2.354379053
8/15/2011,0
8/16/2011,0
8/17/2011,0
8/18/2011,0
8/19/2011,0
8/20/2011,0
8/21/2011,0
8/22/2011,0
8/23/2011,0.009899493
8/24/2011,0
8/25/2011,0
8/26/2011,0
8/27/2011,0
8/28/2011,0
8/29/2011,0
8/30/2011,0
8/31/2011,0
9/1/2011,0
9/2/2011,3.045938215
9/3/2011,0
9/4/2011,0
9/5/2011,0
9/6/2011,0.003723814
9/7/2011,0.009112224
9/8/2011,5.08151818
9/9/2011,1.456686513
9/10/2011,0
9/11/2011,0
9/12/2011,0.09692363
9/13/2011,0
9/14/2011,0
9/15/2011,0
9/16/2011,0
9/17/2011,0
9/18/2011,0
9/19/2011,0.036820971
9/20/2011,0
9/21/2011,0
9/22/2011,0
9/23/2011,0
9/24/2011,0
9/25/2011,0
9/26/2011,0
9/27/2011,0
9/28/2011,0
9/29/2011,0.265471367
9/30/2011,0
10/1/2011,0
10/2/2011,0
10/3/2011,0
10/4/2011,0
10/5/2011,0
10/6/2011,0
10/7/2011,0
10/8/2011,0.366408671
10/9/2011,31.34597292
10/10/2011,2.86763831
10/11/2011,0
10/12/2011,0.328169569
10/13/2011,0.135491859
10/14/2011,0
10/15/2011,0
10/16/2011,0
10/17/2011,0
10/18/2011,0
10/19/2011,0
10/20/2011,0
10/21/2011,0
10/22/2011,0
10/23/2011,0
10/24/2011,0
10/25/2011,0
10/26/2011,0
10/27/2011,0
10/28/2011,0
10/29/2011,0
10/30/2011,0
10/31/2011,0
11/1/2011,0
11/2/2011,0
11/3/2011,0
11/4/2011,0
11/5/2011,0
11/6/2011,0
11/7/2011,0
11/8/2011,0
11/9/2011,0.00941144
11/10/2011,0
11/11/2011,0
11/12/2011,0
11/13/2011,0
11/14/2011,0
11/15/2011,0
11/16/2011,0
11/17/2011,0
11/18/2011,0
11/19/2011,0
11/20/2011,0
11/21/2011,0
11/22/2011,0
11/23/2011,0
11/24/2011,0
11/25/2011,0
11/26/2011,0
11/27/2011,0
11/28/2011,0
11/29/2011,0.017406209
11/30/2011,0
12/1/2011,0.000490042
12/2/2011,0.001034602
12/3/2011,0.007886251
12/4/2011,0.792248723
12/5/2011,5.375992128
12/6/2011,1.173200191
12/7/2011,0.002757361
12/8/2011,4.059873543
12/9/2011,0.724162384
12/10/2011,2.569783288
12/11/2011,0
12/12/2011,0
12/13/2011,0
12/14/2011,0
12/15/2011,1.698255302
12/16/2011,0.954350459
12/17/2011,6.670330602
12/18/2011,0.073542495
12/19/2011,4.549710721
12/20/2011,2.313791322
12/21/2011,3.901756314
12/22/2011,0.33594031
12/23/2011,0
12/24/2011,0
12/25/2011,0
12/26/2011,0
12/27/2011,0
12/28/2011,0
12/29/2011,0
12/30/2011,0
12/31/2011,0.700725028
1/1/2012,0
1/2/2012,0.104991899
1/3/2012,1.530588341
1/4/2012,0.054489645
1/5/2012,3.618398691
1/6/2012,8.60539669
1/7/2012,6.829344262
1/8/2012,0.035669048
1/9/2012,0.08635672
1/10/2012,0
1/11/2012,0.008280367
1/12/2012,0.011782925
1/13/2012,3.813848971
1/14/2012,0.322974663
1/15/2012,0.002729123
1/16/2012,0
1/17/2012,0
1/18/2012,0
1/19/2012,1.338605464
1/20/2012,4.459094772
1/21/2012,6.404585117
1/22/2012,0.554147732
1/23/2012,0.012902587
1/24/2012,0.675780097
1/25/2012,3.717776896
1/26/2012,0.159241371
1/27/2012,0.773736767
1/28/2012,0
1/29/2012,0
1/30/2012,0
1/31/2012,0
2/1/2012,0
2/2/2012,0
2/3/2012,2.836004949
2/4/2012,2.956421619
2/5/2012,1.329219742
2/6/2012,0.924896925
2/7/2012,0.550328639
2/8/2012,0
2/9/2012,0
2/10/2012,0.003614509
2/11/2012,0
2/12/2012,2.842082811
2/13/2012,7.397705366
2/14/2012,7.122335495
2/15/2012,2.860085227
2/16/2012,1.702695232
2/17/2012,0
2/18/2012,0
2/19/2012,0
2/20/2012,0.032911087
2/21/2012,0
2/22/2012,0
2/23/2012,7.524089502
2/24/2012,0.081898839
2/25/2012,0.040332272
2/26/2012,0
2/27/2012,0
2/28/2012,0
2/29/2012,0
3/1/2012,0
3/2/2012,0
3/3/2012,0
3/4/2012,0
3/5/2012,0
3/6/2012,0
3/7/2012,0
3/8/2012,0
3/9/2012,0
3/10/2012,0
3/11/2012,1.114504043
3/12/2012,0
3/13/2012,0
3/14/2012,0
3/15/2012,0
3/16/2012,0
3/17/2012,0
3/18/2012,0
3/19/2012,0
3/20/2012,0
3/21/2012,0
3/22/2012,0
3/23/2012,0
3/24/2012,0
3/25/2012,0
3/26/2012,0
3/27/2012,12.99492925
3/28/2012,0
3/29/2012,2.478458265
3/30/2012,0.079368366
3/31/2012,1.015031583
4/1/2012,1.281913676
4/2/2012,0
4/3/2012,0.019415179
4/4/2012,0.317932633
4/5/2012,0.213298739
4/6/2012,1.607118789
4/7/2012,0
4/8/2012,5.564534986
4/9/2012,0
4/10/2012,0
4/11/2012,0
4/12/2012,0
4/13/2012,0
4/14/2012,0.224500816
4/15/2012,0.709870646
4/16/2012,2.422842915
4/17/2012,2.372789764
4/18/2012,22.35356636
4/19/2012,0.133436291
4/20/2012,0.577412539
4/21/2012,1.640581187
4/22/2012,0.052536038
4/23/2012,0.069229757
4/24/2012,0.140083556
4/25/2012,2.820856412
4/26/2012,0
4/27/2012,0
4/28/2012,0
4/29/2012,0
4/30/2012,0
5/1/2012,0
5/2/2012,0
5/3/2012,0
5/4/2012,0
5/5/2012,0.296792545
5/6/2012,0.864713955
5/7/2012,0.129815436
5/8/2012,1.703528538
5/9/2012,0
5/10/2012,0
5/11/2012,0.558131302
5/12/2012,0
5/13/2012,0
5/14/2012,0
5/15/2012,2.363477687
5/16/2012,0
5/17/2012,0
5/18/2012,0
5/19/2012,15.80004681
5/20/2012,16.13937749
5/21/2012,0
5/22/2012,0.059999648
5/23/2012,7.662414911
5/24/2012,12.5870651
5/25/2012,0.00783218
5/26/2012,0
5/27/2012,0
5/28/2012,0.98606914
5/29/2012,4.759155129
5/30/2012,5.785466974
5/31/2012,0
6/1/2012,4.999030355
6/2/2012,0
6/3/2012,0
6/4/2012,1.5632918
6/5/2012,4.592578298
6/6/2012,6.492231313
6/7/2012,0
6/8/2012,0
6/9/2012,0.002691208
6/10/2012,4.125008071
6/11/2012,1.060446495
6/12/2012,0
6/13/2012,0
6/14/2012,1.965770447
6/15/2012,0
6/16/2012,0
6/17/2012,0
6/18/2012,0
6/19/2012,0
6/20/2012,1.217179083
6/21/2012,0.254357132
6/22/2012,0.072152675
6/23/2012,0.041800939
6/24/2012,0.927453772
6/25/2012,0.778606608
6/26/2012,2.847614743
6/27/2012,0
6/28/2012,0.021050177
6/29/2012,0
6/30/2012,0
7/1/2012,0
7/2/2012,0
7/3/2012,0
7/4/2012,0
7/5/2012,0
7/6/2012,0
7/7/2012,2.915872369
7/8/2012,0.135318211
7/9/2012,1.117277792
7/10/2012,0.038333771
7/11/2012,0.726744885
7/12/2012,2.771665967
7/13/2012,0
7/14/2012,0
7/15/2012,9.520675569
7/16/2012,7.118247653
7/17/2012,0
7/18/2012,0
7/19/2012,0
7/20/2012,0
7/21/2012,8.093365486
7/22/2012,0
7/23/2012,0
7/24/2012,0
7/25/2012,0
7/26/2012,0
7/27/2012,0.354088938
7/28/2012,0
7/29/2012,0
7/30/2012,2.884081628
7/31/2012,4.24588391
8/1/2012,0
8/2/2012,0.197420843
8/3/2012,0.057808846
8/4/2012,0
8/5/2012,0
8/6/2012,0
8/7/2012,0
8/8/2012,0
8/9/2012,1.492520131
8/10/2012,0.156983287
8/11/2012,0
8/12/2012,0.058960456
8/13/2012,0
8/14/2012,0
8/15/2012,0
8/16/2012,0
8/17/2012,0.116854248
8/18/2012,0
8/19/2012,0
8/20/2012,0
8/21/2012,0.009976775
8/22/2012,0
8/23/2012,1.329643601
8/24/2012,0
8/25/2012,0
8/26/2012,0
8/27/2012,0.391182027
8/28/2012,0
8/29/2012,0
8/30/2012,0
8/31/2012,0
9/1/2012,0
9/2/2012,0
9/3/2012,0
9/4/2012,0
9/5/2012,0
9/6/2012,0.250080077
9/7/2012,0
9/8/2012,0
9/9/2012,0
9/10/2012,0
9/11/2012,0
9/12/2012,0
9/13/2012,0
9/14/2012,0
9/15/2012,7.728564626
9/16/2012,0
9/17/2012,0
9/18/2012,0
9/19/2012,0
9/20/2012,0
9/21/2012,4.810245374
9/22/2012,0.483729663
9/23/2012,0.068223852
9/24/2012,0
9/25/2012,1.68501334
9/26/2012,0
9/27/2012,0
9/28/2012,1.41643444
9/29/2012,0.156196027
9/30/2012,0
10/1/2012,0
10/2/2012,0
10/3/2012,0.039541197
10/4/2012,1.104463724
10/5/2012,0.06585116
10/6/2012,0.682271658
10/7/2012,1.968287805
10/8/2012,0.03122999
10/9/2012,0
10/10/2012,0
10/11/2012,5.455200339
10/12/2012,0
10/13/2012,7.721692947
10/14/2012,9.031022866
10/15/2012,0.210113453
10/16/2012,0.215582117
10/17/2012,0
10/18/2012,0
10/19/2012,0
10/20/2012,0
10/21/2012,0
10/22/2012,0
10/23/2012,0
10/24/2012,0
10/25/2012,0
10/26/2012,0
10/27/2012,7.203673812
10/28/2012,4.764547553
10/29/2012,8.343764989
10/30/2012,11.80284391
10/31/2012,0.049866524
11/1/2012,8.097351867
11/2/2012,8.276568957
11/3/2012,0
11/4/2012,0
11/5/2012,3.231604134
11/6/2012,2.026208511
11/7/2012,0.110047792
11/8/2012,0
11/9/2012,0.413388339
11/10/2012,0
11/11/2012,0
11/12/2012,0.016478909
11/13/2012,0.136166074
11/14/2012,0.003822992
11/15/2012,0
11/16/2012,0
11/17/2012,0
11/18/2012,0
11/19/2012,0
11/20/2012,0
11/21/2012,0
11/22/2012,0
11/23/2012,0
11/24/2012,0
11/25/2012,0
11/26/2012,0.030853078
11/27/2012,0
11/28/2012,0.365735915
11/29/2012,2.069046111
11/30/2012,0.08697217
12/1/2012,0.328731244
12/2/2012,7.250443892
12/3/2012,11.99755802
12/4/2012,0.002176879
12/5/2012,3.909895103
12/6/2012,3.403859901
12/7/2012,0
12/8/2012,0.90285401
12/9/2012,16.15866546
12/10/2012,10.32083595
12/11/2012,9.248143724
12/12/2012,4.631697293
12/13/2012,0.098603484
12/14/2012,0
12/15/2012,4.86195188
12/16/2012,11.52007314
12/17/2012,0
12/18/2012,0
12/19/2012,0.799471768
12/20/2012,0.143559669
12/21/2012,0
12/22/2012,0
12/23/2012,0
12/24/2012,2.079572549
12/25/2012,2.690345233
12/26/2012,5.155412946
12/27/2012,0.048956361
12/28/2012,0.448248673
12/29/2012,0
12/30/2012,0
12/31/2012,0
1/1/2013,0
1/2/2013,0
1/3/2013,0.030979868
1/4/2013,0.007613714
1/5/2013,0
1/6/2013,0
1/7/2013,0
1/8/2013,0
1/9/2013,0
1/10/2013,1.873436145
1/11/2013,2.221407443
1/12/2013,0.087217329
1/13/2013,0.00041512
1/14/2013,0
1/15/2013,1.58306892
1/16/2013,6.309411203
1/17/2013,0.515071576
1/18/2013,4.22949334
1/19/2013,7.139753357
1/20/2013,0.161860118
1/21/2013,3.26326459
1/22/2013,0.203140601
1/23/2013,0
1/24/2013,0.251872778
1/25/2013,12.78034838
1/26/2013,0.034378113
1/27/2013,0
1/28/2013,0.056258322
1/29/2013,0.321704671
1/30/2013,0
1/31/2013,7.76918709
2/1/2013,0.600912119
2/2/2013,3.023704412
2/3/2013,1.668139101
2/4/2013,0.03357502
2/5/2013,1.208962469
2/6/2013,5.002173342
2/7/2013,4.144805656
2/8/2013,4.455769328
2/9/2013,2.951588672
2/10/2013,0.168888295
2/11/2013,0.147060237
2/12/2013,0
2/13/2013,0.377532094
2/14/2013,2.655480971
2/15/2013,0.08292633
2/16/2013,0
2/17/2013,0
2/18/2013,0
2/19/2013,0
2/20/2013,0.002949813
2/21/2013,0.730958761
2/22/2013,6.513366339
2/23/2013,0.417329718
2/24/2013,0.640220813
2/25/2013,0.583606094
2/26/2013,0.003937293
2/27/2013,0
2/28/2013,0
3/1/2013,0
3/2/2013,0.003359969
3/3/2013,0
3/4/2013,0
3/5/2013,0
3/6/2013,0.002272333
3/7/2013,0.242002665
3/8/2013,0.855607899
3/9/2013,0.005374807
3/10/2013,2.117113278
3/11/2013,0.083862341
3/12/2013,0.577522899
3/13/2013,0.006413514
3/14/2013,6.035665861
3/15/2013,2.836342191
3/16/2013,0.092586711
3/17/2013,0
3/18/2013,0.082788515
3/19/2013,1.396993554
3/20/2013,0.051728718
3/21/2013,1.783777879
3/22/2013,2.577658049
3/23/2013,0.711441923
3/24/2013,0
3/25/2013,9.749485777
3/26/2013,1.560983129
3/27/2013,0.18011961
3/28/2013,0.019349135
3/29/2013,0
3/30/2013,2.509384858
3/31/2013,5.307550315
4/1/2013,1.530103087
4/2/2013,0.107590839
4/3/2013,5.674870983
4/4/2013,5.163928179
4/5/2013,2.935604812
4/6/2013,0.205679685
4/7/2013,5.119147543
4/8/2013,3.60377216
4/9/2013,0.146339831
4/10/2013,0.016957714
4/11/2013,2.672617799
4/12/2013,0.626404385
4/13/2013,5.530742695
4/14/2013,0
4/15/2013,0
4/16/2013,0
4/17/2013,0
4/18/2013,0
4/19/2013,0
4/20/2013,0.031381233
4/21/2013,0
4/22/2013,0
4/23/2013,0
4/24/2013,0
4/25/2013,0
4/26/2013,0
4/27/2013,0
4/28/2013,0.003596909
4/29/2013,3.096551708
4/30/2013,2.676128005
5/1/2013,1.864496621
5/2/2013,0.034625575
5/3/2013,0
5/4/2013,0.241622763
5/5/2013,0.01305935
5/6/2013,0
5/7/2013,0
5/8/2013,0
5/9/2013,0
5/10/2013,0
5/11/2013,0
5/12/2013,0
5/13/2013,0.195865293
5/14/2013,0.501038246
5/15/2013,0.524322438
5/16/2013,0
5/17/2013,0
5/18/2013,0.005625276
5/19/2013,0.337846668
5/20/2013,3.674960914
5/21/2013,7.197926275
5/22/2013,11.19424716
5/23/2013,9.563884713
5/24/2013,3.651779373
5/25/2013,0.078040545
5/26/2013,0.392954749
5/27/2013,9.507699509
5/28/2013,8.109549674
5/29/2013,0
5/30/2013,0.154496266
5/31/2013,0.831830129
6/1/2013,0.097397481
6/2/2013,0.003971196
6/3/2013,0.726489863
6/4/2013,7.25610611
6/5/2013,9.584998985
6/6/2013,3.919901698
6/7/2013,3.522972566
6/8/2013,5.425542009
6/9/2013,0.263657697
6/10/2013,0.789991575
6/11/2013,6.356694353
6/12/2013,6.650085665
6/13/2013,4.978960094
6/14/2013,4.848887042
6/15/2013,3.659527019
6/16/2013,2.200697429
6/17/2013,0
6/18/2013,1.615261326
6/19/2013,6.777048591
6/20/2013,0
6/21/2013,0
6/22/2013,4.241864958
6/23/2013,5.220848975
6/24/2013,2.653995951
6/25/2013,3.672260379
6/26/2013,10.28070349
6/27/2013,10.38075791
6/28/2013,0
6/29/2013,0.575322355
6/30/2013,25.58831261
7/1/2013,40.41799181
7/2/2013,0.110780466
7/3/2013,0
7/4/2013,19.53823236
7/5/2013,0.6415032
7/6/2013,4.580786046
7/7/2013,3.902883338
7/8/2013,0
7/9/2013,0
7/10/2013,0
7/11/2013,0
7/12/2013,0.29203373
7/13/2013,0
7/14/2013,0.007508099
7/15/2013,0
7/16/2013,0
7/17/2013,0
7/18/2013,0
7/19/2013,0
7/20/2013,0
7/21/2013,0
7/22/2013,0
7/23/2013,0
7/24/2013,0
7/25/2013,0
7/26/2013,0
7/27/2013,0
7/28/2013,0
7/29/2013,0
7/30/2013,12.3904313
7/31/2013,0.088421341
8/1/2013,0
8/2/2013,0
8/3/2013,0
8/4/2013,0
8/5/2013,0
8/6/2013,0
8/7/2013,0
8/8/2013,0
8/9/2013,0
8/10/2013,0
8/11/2013,0
8/12/2013,0
8/13/2013,0
8/14/2013,0
8/15/2013,0
8/16/2013,0
8/17/2013,13.80375129
8/18/2013,0
8/19/2013,0
8/20/2013,0
8/21/2013,0
8/22/2013,0
8/23/2013,0
8/24/2013,0
8/25/2013,0
8/26/2013,5.553551252
8/27/2013,0.400941959
8/28/2013,8.373490767
8/29/2013,7.112351383
8/30/2013,0
8/31/2013,0
9/1/2013,0
9/2/2013,0.02874805
9/3/2013,0
9/4/2013,0
9/5/2013,0
9/6/2013,0
9/7/2013,0
9/8/2013,0
9/9/2013,0
9/10/2013,1.425763811
9/11/2013,3.13319442
9/12/2013,14.79050601
9/13/2013,16.7950683
9/14/2013,0.219751351
9/15/2013,1.127291737
9/16/2013,0
9/17/2013,0
9/18/2013,5.988416724
9/19/2013,0.541937133
9/20/2013,0
9/21/2013,0
9/22/2013,0
9/23/2013,0.345339508
9/24/2013,0
9/25/2013,0
9/26/2013,0
9/27/2013,0
9/28/2013,0
9/29/2013,0.025532584
9/30/2013,7.429105252
10/1/2013,16.62859956
10/2/2013,0
10/3/2013,0
10/4/2013,0
